Number of nodes 362 
    81 : -1.5574636e+00  2.0057855e-01 
    82 :  1.3651375e+00  4.8532180e-01 
    83 :  1.5266831e+00 -5.9399200e-01 
    84 : -1.5323758e+00  5.7617295e-01 
    85 :  1.6001414e+00  5.3226111e-01 
    86 : -1.8053555e+00 -9.1608254e-01 
    87 :  1.8225475e+00  9.2207511e-01 
    88 : -1.8530547e+00  6.8273069e-01 
    89 :  1.8503017e+00 -6.8534382e-01 
    90 :  1.1947488e+00 -4.6155238e-01 
    91 :  5.3226084e-01 -5.3241530e-01 
    92 : -4.8286796e-01  5.0580574e-01 
    93 :  5.3782402e-01  5.7083330e-01 
    94 : -5.5905485e-01 -5.0489297e-01 
    95 : -3.6115520e-01  5.3651094e-01 
    96 :  3.8511817e-01 -4.7714086e-01 
    97 : -3.7154222e-01 -5.4324013e-01 
    98 :  3.7094990e-01  4.7219252e-01 
    99 :  8.1649010e-01 -4.7375217e-01 
   100 : -8.4455807e-01  4.1366142e-01 
   101 :  9.0124213e-01  5.2853094e-01 
   102 : -9.1793579e-01 -4.7293460e-01 
   103 :  1.2023553e-02  6.2956928e-01 
   104 : -9.8022434e-04 -7.3155887e-01 
   105 :  1.1587489e+00  2.6297997e-01 
   106 : -1.1963237e+00 -3.3843509e-01 
   107 : -1.6568365e+00 -1.0492381e-01 
   108 :  1.6717320e+00  7.9862953e-02 
   109 :  1.4132822e+00 -2.5262234e-01 
   110 : -1.3441165e+00  2.8049852e-01 
   111 : -1.5381914e+00 -2.8847911e-01 
   112 :  1.4866953e+00  3.6626524e-01 
   113 :  1.3477892e+00  3.7251027e-01 
   114 : -1.3587397e+00 -2.6437134e-01 
   115 : -1.0957352e+00 -6.7652424e-01 
   116 : -1.3383971e+00 -8.6050281e-01 
   117 :  1.1238366e+00 -1.3213848e-01 
   118 : -1.0615155e+00  1.2627490e-01 
   119 : -1.8476856e+00  1.9477542e-01 
   120 :  1.8457526e+00 -2.0151429e-01 
   121 : -1.6606356e+00 -8.2848072e-01 
   122 :  1.7226269e+00  8.4469584e-01 
   123 :  1.3869279e+00 -8.5950093e-01 
   124 : -1.3883306e+00  8.5240272e-01 
   125 :  1.8014356e+00  4.8045575e-01 
   126 : -1.8485563e+00 -4.7724266e-01 
   127 : -1.5254673e+00 -5.9072615e-01 
   128 :  1.8698295e+00  8.0955622e-01 
   129 : -1.8547816e+00 -8.0000461e-01 
   130 : -1.6876337e+00  8.5006738e-01 
   131 :  1.6874937e+00 -8.5273666e-01 
   132 :  1.7098800e+00  6.7492288e-01 
   133 : -1.6823961e+00 -6.2553730e-01 
   134 :  1.5484276e+00 -7.2898019e-01 
   135 : -1.5510036e+00  7.2079073e-01 
   136 :  6.0826113e-01 -3.7946071e-01 
   137 : -5.9325754e-01  3.0658949e-01 
   138 : -9.5722699e-02  2.3216664e-01 
   139 : -7.4856989e-02 -2.5702606e-01 
   140 :  5.0649758e-02  2.8461647e-01 
   141 : -7.0357434e-01  5.9981241e-01 
   142 :  6.7319070e-01 -5.7431562e-01 
   143 : -6.5260606e-01 -6.4524024e-01 
   144 :  6.3990207e-01  6.4824863e-01 
   145 : -4.0398544e-01 -2.6263312e-01 
   146 :  3.6210419e-01  2.7187605e-01 
   147 : -6.4408319e-01 -2.6583323e-01 
   148 :  6.6070660e-01  2.3664722e-01 
   149 :  2.7220646e-01 -3.2360622e-01 
   150 : -2.6468531e-01  2.9314717e-01 
   151 : -5.0674105e-01 -2.5424954e-01 
   152 :  5.1820823e-01  2.1857738e-01 
   153 : -9.0784875e-01 -6.7901248e-01 
   154 :  1.0516797e+00  4.7492039e-01 
   155 : -8.0972935e-01 -3.1580876e-01 
   156 :  8.4830231e-01  3.7170220e-01 
   157 :  1.0648456e+00  6.3394971e-01 
   158 : -1.1017165e+00 -3.0757206e-02 
   159 :  1.0966804e+00  1.1132168e-01 
   160 : -1.1219803e+00 -5.2661876e-01 
   161 : -1.1995195e+00  1.9470773e-01 
   162 :  1.2356863e+00 -2.4097882e-01 
   163 :  1.3350351e+00 -6.6937238e-01 
   164 : -1.3459468e+00  6.4321726e-01 
   165 : -1.6889852e+00 -2.9538568e-01 
   166 :  1.4956109e+00  4.9513835e-02 
   167 : -1.5240933e+00  1.0540741e-02 
   168 : -1.1136508e+00  3.5343504e-01 
   169 :  1.1431588e+00 -3.2428635e-01 
   170 : -1.5371473e+00 -1.7078047e-01 
   171 : -1.0107450e+00 -7.3538097e-01 
   172 :  9.5459759e-01  1.7534601e-01 
   173 :  1.6798714e+00 -7.5015839e-02 
   174 : -1.6957117e+00  6.3510409e-02 
   175 :  1.4890617e+00  2.1027535e-01 
   176 : -9.8912596e-01 -2.4670275e-01 
   177 :  1.0060291e+00  3.1985019e-01 
   178 : -1.0154490e+00  5.0892042e-01 
   179 :  9.8171812e-01 -4.7016613e-01 
   180 :  1.3776272e+00  8.2263780e-01 
   181 : -1.0522618e+00 -3.9970821e-01 
   182 :  1.9108029e-01 -4.8706435e-01 
   183 : -1.7370035e-01  5.5534850e-01 
   184 :  1.8413057e-01  4.7544358e-01 
   185 : -1.7109931e-01 -4.6806684e-01 
   186 : -7.3748166e-03 -8.4505211e-01 
   187 :  3.5486326e-03  7.5402425e-01 
   188 :  1.4255755e+00  6.5341750e-01 
   189 :  1.8383485e+00  1.2146021e-01 
   190 : -1.8423537e+00 -1.3462998e-01 
   191 : -1.0059522e+00 -5.9540526e-01 
   192 :  1.6363018e+00  3.9104136e-01 
   193 : -1.1670455e+00 -6.1483007e-01 
   194 : -1.2537182e+00 -1.5304873e-01 
   195 : -1.3014664e+00 -6.2780844e-01 
   196 :  1.3205660e+00  2.1791434e-01 
   197 : -1.2011455e+00 -7.5726186e-01 
   198 : -1.2527834e+00 -4.7879370e-01 
   199 : -1.6903761e+00  3.7695769e-01 
   200 :  1.6829950e+00 -3.9354381e-01 
   201 :  1.5348297e+00 -8.6125317e-01 
   202 : -1.5360697e+00  8.5743498e-01 
   203 :  1.6848625e+00 -2.3276381e-01 
   204 : -1.6969876e+00  2.1294538e-01 
   205 :  1.3391820e+00 -5.2246670e-01 
   206 : -1.3627269e+00  4.8905124e-01 
   207 : -1.1825520e+00 -9.0890511e-01 
   208 :  1.0005481e+00 -1.4387547e-02 
   209 : -1.4347610e+00  7.4478631e-01 
   210 :  1.4318102e+00 -7.5592214e-01 
   211 :  7.5401090e-01  5.9584131e-01 
   212 : -9.6011846e-01  8.2507932e-02 
   213 : -1.4561366e+00 -7.2177157e-01 
   214 :  1.8507007e+00  6.6194770e-01 
   215 : -1.8889073e-01  5.1276009e-02 
   216 :  1.8507058e-01 -5.2239871e-03 
   217 : -1.8448229e+00 -6.4660201e-01 
   218 :  1.3369842e+00 -3.3535519e-01 
   219 : -1.2592256e+00  4.3429332e-01 
   220 : -1.5429955e+00 -4.4547638e-01 
   221 : -6.4954107e-01  4.6144831e-01 
   222 :  7.0239093e-01 -4.8102257e-01 
   223 : -1.3965189e+00 -4.4884413e-01 
   224 : -1.4965492e+00 -8.9980758e-01 
   225 :  1.5181123e+00 -1.0741900e-01 
   226 : -1.5913929e+00  9.0672095e-02 
   227 :  1.2042563e+00  4.2152281e-01 
   228 : -6.8989373e-01 -4.4488776e-01 
   229 :  1.4688355e+00  5.0254859e-01 
   230 : -1.6916506e+00 -4.6069243e-01 
   231 :  1.7015149e+00  5.5993377e-01 
   232 : -1.4283809e+00  1.3134566e-01 
   233 :  1.3660568e+00 -1.5579448e-01 
   234 :  1.4827821e+00 -4.2521894e-01 
   235 : -1.4958075e+00  3.8931065e-01 
   236 : -1.4179534e+00 -5.5736625e-01 
   237 : -1.2842228e+00  2.7726987e-03 
   238 : -1.6961468e+00  5.4295522e-01 
   239 :  1.6945276e+00 -5.5328861e-01 
   240 :  1.5714111e+00  6.7238435e-01 
   241 :  1.7019096e+00 -7.0494003e-01 
   242 : -1.6988339e+00  6.9939036e-01 
   243 :  1.2810164e+00  1.3517140e-02 
   244 : -1.9322581e-02  4.5888494e-01 
   245 : -1.2403982e-02 -4.0736179e-01 
   246 : -1.8689040e+00 -8.9692213e-01 
   247 :  1.8806120e+00  9.0256319e-01 
   248 : -1.8456207e+00  8.4174721e-01 
   249 :  1.8455599e+00 -8.4341062e-01 
   250 : -6.5883827e-01  8.5987977e-01 
   251 :  6.5918088e-01 -8.4120936e-01 
   252 : -6.7656009e-01 -9.9658898e-02 
   253 :  9.5197283e-01 -6.3297125e-01 
   254 : -9.0055598e-01  6.3988365e-01 
   255 : -3.1986005e-01 -1.5684661e-01 
   256 :  2.5168329e-01  2.0249691e-01 
   257 :  2.4293899e-01 -1.6725202e-01 
   258 : -2.3539660e-01  1.9234793e-01 
   259 : -8.1652961e-01  5.5908113e-01 
   260 :  7.1280021e-01 -1.8264108e-01 
   261 :  8.0192205e-01 -6.0435149e-01 
   262 : -6.7158397e-01  1.0967617e-01 
   263 :  1.1592633e-01  1.4322758e-01 
   264 : -1.3492702e-01 -1.0215298e-01 
   265 :  8.2033528e-02 -2.0649166e-01 
   266 : -3.5425170e-02  9.2533133e-02 
   267 : -3.0797640e-01  6.6587424e-01 
   268 :  2.9851417e-01 -6.3407110e-01 
   269 : -2.7755942e-01 -6.5551074e-01 
   270 :  1.8474785e+00 -3.6354968e-01 
   271 : -1.8480391e+00  3.5706970e-01 
   272 : -1.1623985e+00  5.9155890e-01 
   273 :  1.1281329e+00 -6.5339681e-01 
   274 : -3.7856649e-01 -3.6487106e-01 
   275 :  3.0549005e-01  3.4930642e-01 
   276 : -2.7607676e-01  4.5590075e-01 
   277 :  2.8236794e-01 -4.3223333e-01 
   278 : -7.8935091e-01  3.5280221e-02 
   279 : -5.0089749e-01 -1.2262281e-01 
   280 :  5.5152110e-01  9.1012072e-02 
   281 : -3.4899316e-01 -7.5936980e-01 
   282 :  4.5409345e-01 -1.4754805e-01 
   283 : -5.0048468e-01  8.5031059e-01 
   284 :  4.8936101e-01 -8.3888777e-01 
   285 : -4.3204889e-01 -8.8214561e-01 
   286 : -7.9740203e-01 -8.1080514e-01 
   287 :  6.5512788e-01  4.2186892e-01 
   288 : -9.2473720e-01 -6.4003441e-02 
   289 :  9.1594398e-01  7.0802890e-02 
   290 : -9.8042933e-01  2.6455639e-01 
   291 :  4.4805990e-01  6.9294635e-01 
   292 :  9.8510092e-01 -2.7620244e-01 
   293 : -4.9704531e-01 -7.0625307e-01 
   294 :  4.9765116e-01 -6.7913044e-01 
   295 : -5.3753722e-01  6.7999348e-01 
   296 : -1.4371066e+00 -1.0451515e-01 
   297 :  7.8506702e-01 -3.2981916e-01 
   298 : -7.5151391e-01  2.4904504e-01 
   299 :  4.7644338e-01  3.4301835e-01 
   300 : -5.1787182e-01 -3.7477744e-01 
   301 : -8.7532725e-01  1.5738419e-01 
   302 :  1.3173426e-01 -3.5441801e-01 
   303 : -1.7321582e-01  3.5371917e-01 
   304 : -6.1883225e-01 -3.6248015e-01 
   305 :  1.5401110e+00  8.3325782e-01 
   306 : -1.8453386e+00 -3.0752269e-01 
   307 : -1.6051226e-01  8.6061588e-01 
   308 :  1.4774517e-01  8.6419193e-01 
   309 :  1.8282011e+00  2.8706137e-01 
   310 :  8.6634319e-01 -1.0868616e-01 
   311 : -3.9818771e-01  3.4504890e-01 
   312 :  4.2281265e-01 -3.3429943e-01 
   313 : -1.2333007e+00  8.2582093e-01 
   314 :  1.2364161e+00 -8.4308136e-01 
   315 :  1.2613841e+00  5.9951769e-01 
   316 :  1.6601467e+00  2.3705606e-01 
   317 :  8.4227432e-01  7.6904999e-01 
   318 :  7.7461727e-01  5.5387320e-02 
   319 :  1.8512269e+00 -5.2568675e-01 
   320 : -1.8501136e+00  5.2082081e-01 
   321 :  1.1717695e-01  7.6888678e-01 
   322 : -1.3803430e-01  7.2844534e-01 
   323 :  1.5101366e-01 -8.4047115e-01 
   324 :  1.2125592e+00  8.1402771e-01 
   325 : -7.9124954e-01 -5.6301198e-01 
   326 :  9.4568388e-01  6.4331858e-01 
   327 : -1.1388998e+00 -1.8995531e-01 
   328 : -5.8951870e-01 -8.5297063e-01 
   329 :  3.1672975e-01 -8.3279032e-01 
   330 : -3.2961962e-01  8.4713277e-01 
   331 :  3.3476943e-01  8.2871923e-01 
   332 : -1.0462464e+00 -8.4799473e-01 
   333 :  4.1722325e-01  1.9473922e-01 
   334 :  1.8439129e+00 -4.0856643e-02 
   335 : -5.3736987e-01  1.5668221e-01 
   336 : -1.8450220e+00  3.3877911e-02 
   337 : -1.9600171e-01 -8.3797773e-01 
   338 :  5.9626461e-01 -2.3577954e-01 
   339 : -1.1670151e-01 -6.4540924e-01 
   340 :  1.9807597e-01  6.6024768e-01 
   341 : -3.8357473e-01  1.7605267e-01 
   342 :  1.1497711e-01 -6.9107198e-01 
   343 : -1.0319497e-01  6.3388975e-01 
   344 :  6.5759976e-01  1.2899203e-01 
   345 :  1.9883876e-01  3.2744271e-01 
   346 : -4.5734436e-03  8.7479828e-01 
   347 : -2.2688916e-01 -3.1554302e-01 
   348 :  5.1668571e-02 -5.5307639e-01 
   349 : -1.0255631e+00  7.8396978e-01 
   350 :  1.0627849e+00 -8.2629015e-01 
   351 : -6.5717765e-01  7.5999127e-01 
   352 :  6.5492608e-01 -7.0077102e-01 
   353 : -3.2553323e-01 -9.1075906e-01 
   354 :  7.6701442e-01 -7.0161090e-01 
   355 : -7.6548308e-01  7.1788127e-01 
   356 : -8.1478150e-01  8.4675669e-01 
   357 :  8.5420479e-01 -8.0288443e-01 
   358 :  6.1030062e-01  8.0203634e-01 
   359 :  1.0390760e+00  8.0931447e-01 
   360 :  3.4752962e-01  6.1621800e-01 
   361 :  4.8356414e-01  8.8484901e-01 
Number of edges 72 
     0 :     71     70 
     1 :     70     69 
     2 :     69     68 
     3 :     68     67 
     4 :     67     66 
     5 :     66     65 
     6 :     65     64 
     7 :     64     63 
     8 :     63     62 
     9 :     62     61 
    10 :     61     60 
    11 :     60     59 
    12 :     59     58 
    13 :     58     57 
    14 :     57     56 
    15 :     56     55 
    16 :     55     54 
    17 :     54     53 
    18 :     53     52 
    19 :     52     51 
    20 :     51     50 
    21 :     50     49 
    22 :     48     47 
    23 :     47     46 
    24 :     46     45 
    25 :     45     44 
    26 :     44     43 
    27 :     43     42 
    28 :     42     41 
    29 :     41     40 
    30 :     40     39 
    31 :     39     38 
    32 :     37     36 
    33 :     36     35 
    34 :     35     34 
    35 :     34     33 
    36 :     33     32 
    37 :     32     31 
    38 :     31     30 
    39 :     30     29 
    40 :     29     28 
    41 :     28     27 
    42 :     27     26 
    43 :     26     25 
    44 :     25     24 
    45 :     24     23 
    46 :     23     22 
    47 :     22     21 
    48 :     21     20 
    49 :     20     19 
    50 :     19     18 
    51 :     18     17 
    52 :     17     16 
    53 :     16     15 
    54 :     14     13 
    55 :     13     12 
    56 :     12     11 
    57 :     11     10 
    58 :     10      9 
    59 :      9      8 
    60 :      8      7 
    61 :      7      6 
    62 :      6      5 
    63 :      5      4 
    64 :     49      3 
    65 :      3     48 
    66 :     38      2 
    67 :      2     37 
    68 :     15      1 
    69 :      1     14 
    70 :      0     71 
    71 :      4      0 
Number of quads 325 
     0 :     70    122     87     71 
     1 :    101    156    177    154 
     2 :    160    193    115    191 
     3 :    106    198    160    181 
     4 :    207    116     34     33 
     5 :    121    213    127    133 
     6 :    128    214      5      4 
     7 :    132    214    128    122 
     8 :    129    217     39     38 
     9 :    133    217    129    121 
    10 :    223    114    111    220 
    11 :    116    224     35     34 
    12 :    224    116    213    121 
    13 :    105    227    154    177 
    14 :    112    229     82    113 
    15 :    237    158    118    161 
    16 :    131    241    134    201 
    17 :    130    242    135    202 
    18 :    117    243    159    208 
    19 :     37     86    246      2 
    20 :     71     87    247      0 
    21 :     88    248     48     47 
    22 :      3     48    248     49 
    23 :    249     15      1     14 
    24 :     89    249     14     13 
    25 :    229    112    192     85 
    26 :    114    223    198    106 
    27 :    192    125    231     85 
    28 :     49    248    130     50 
    29 :    130    248     88    242 
    30 :     15    249    131     16 
    31 :    131    249     89    241 
    32 :    246    129     38      2 
    33 :    129    246     86    121 
    34 :    247    128      4      0 
    35 :    128    247     87    122 
    36 :    132    240     85    231 
    37 :    222    136     91    142 
    38 :    171    153    191    115 
    39 :    155    176    181    102 
    40 :    105    177    172    159 
    41 :    172    177    156     73 
    42 :    181    160    191    102 
    43 :    161    168    219    110 
    44 :    218    162    169     90 
    45 :    116    197    195    213 
    46 :    193    195    197    115 
    47 :    213    195    236    127 
    48 :    207    332    197    116 
    49 :    235    199    204     81 
    50 :    234    200    203     80 
    51 :    236    223    220    127 
    52 :    225    173    108    166 
    53 :    203    173    225     80 
    54 :    226    174    107    167 
    55 :    204    174    226     81 
    56 :    217    126     40     39 
    57 :    230    126    217    133 
    58 :    214    125      6      5 
    59 :    231    125    214    132 
    60 :    201     17     16    131 
    61 :     17    201    123     18 
    62 :    202     51     50    130 
    63 :     51    202    124     52 
    64 :     33     32    332    207 
    65 :    332    171    115    197 
    66 :    105    196    113    227 
    67 :    232    237    161    110 
    68 :    109    233    162    218 
    69 :    162    233    243    117 
    70 :     83    234    205    163 
    71 :    109    218    234     80 
    72 :    205    234    218     90 
    73 :     84    235    206    164 
    74 :    219    206    235    110 
    75 :    113    196    175    112 
    76 :    209    135     84    164 
    77 :    202    135    209    124 
    78 :    210    134     83    163 
    79 :    201    134    210    123 
    80 :    147    252     72    155 
    81 :    120    270     11     10 
    82 :    200    270    120    203 
    83 :    119    271     45     44 
    84 :    199    271    119    204 
    85 :    219    272    164    206 
    86 :     90    273    163    205 
    87 :     72    288    176    155 
    88 :    158    288    212    118 
    89 :    159    172    289    208 
    90 :    290    100    178    168 
    91 :    169    292    179     90 
    92 :    114    296    170    111 
    93 :    170    296    167    107 
    94 :    222     99    297    136 
    95 :    221    100    298    137 
    96 :    244    303    138    140 
    97 :    155    228    304    147 
    98 :    240    305    180    188 
    99 :    180    305     69     68 
   100 :    122    305    240    132 
   101 :    190    306    165    107 
   102 :    164    313    124    209 
   103 :    163    314    123    210 
   104 :    309    316    108    189 
   105 :    108    316    175    166 
   106 :    192    316    309    125 
   107 :    191    153    325    102 
   108 :    154    157    326    101 
   109 :    176    327    106    181 
   110 :    158    327    176    288 
   111 :    278    252     76    262 
   112 :     82    315    227    113 
   113 :    154    227    315    157 
   114 :    278    288     72    252 
   115 :    165    111    170    107 
   116 :    111    165    230    220 
   117 :    316    192    112    175 
   118 :     68     67    324    180 
   119 :    275    146    299     98 
   120 :    300    274    145    151 
   121 :    312    149    277     96 
   122 :    137    311     92    221 
   123 :     92    295    141    221 
   124 :    148    287    299    152 
   125 :    228    325    143     94 
   126 :    102    325    228    155 
   127 :    319    270    200    239 
   128 :    320    271    199    238 
   129 :    259    100    221    141 
   130 :    259    254    178    100 
   131 :    261     99    222    142 
   132 :    261    253    179     99 
   133 :    279    255     75     78 
   134 :    145    255    279    151 
   135 :     74    282     77    280 
   136 :     13     12    319     89 
   137 :    319    239    241     89 
   138 :     47     46    320     88 
   139 :    320    238    242     88 
   140 :    263    266     79    216 
   141 :    140    138    266    263 
   142 :    264    139    265     79 
   143 :    302    265    139    245 
   144 :    126    306     41     40 
   145 :     42     41    306    190 
   146 :    165    306    126    230 
   147 :    125    309      7      6 
   148 :      8      7    309    189 
   149 :    153    286    143    325 
   150 :     94    300    304    228 
   151 :    147    304    300    151 
   152 :    258    215    266    138 
   153 :     79    266    215    264 
   154 :    257    265    302    149 
   155 :    216     79    265    257 
   156 :    179    253    273     90 
   157 :     76    252    279     78 
   158 :    279    252    147    151 
   159 :    178    272    219    168 
   160 :    138    303    150    258 
   161 :    150    303    276    311 
   162 :    183    276    303    244 
   163 :    302    182    277    149 
   164 :    278    301    212    288 
   165 :    256    263    216     74 
   166 :    255    264    215     75 
   167 :    257    282     74    216 
   168 :     52    124    313     53 
   169 :     18    123    314     19 
   170 :    127    220    230    133 
   171 :    156    287    148     73 
   172 :    211    287    156    101 
   173 :     93    287    211    144 
   174 :    324    315    188    180 
   175 :    327    194    114    106 
   176 :    194    327    158    237 
   177 :    167    296    237    232 
   178 :    194    237    296    114 
   179 :    318    310    208    289 
   180 :     73    318    289    172 
   181 :    182    268     96    277 
   182 :    183    267     95    276 
   183 :    293    281    269     97 
   184 :     93     98    299    287 
   185 :    293     97     94    143 
   186 :    300     94     97    274 
   187 :    312     96     91    136 
   188 :    294     91     96    268 
   189 :     95     92    311    276 
   190 :    295     92     95    267 
   191 :     82    229    188    315 
   192 :    240    188    229     85 
   193 :    159    243    196    105 
   194 :    196    243    166    175 
   195 :    198    195    193    160 
   196 :    198    223    236    195 
   197 :    225    233    109     80 
   198 :    233    225    166    243 
   199 :    305    122     70     69 
   200 :    270    319     12     11 
   201 :    271    320     46     45 
   202 :    250    283     57     56 
   203 :    251    284     23     22 
   204 :     30    328    286     31 
   205 :    284    329     24     23 
   206 :    283    330     58     57 
   207 :     58    330    307     59 
   208 :    308    331     62     61 
   209 :     31    286    332     32 
   210 :    146    333    152    299 
   211 :    189    334      9      8 
   212 :    173    334    189    108 
   213 :    190    336     43     42 
   214 :    174    336    190    107 
   215 :    269    339    185     97 
   216 :    184    340    103    244 
   217 :    103    340    321    187 
   218 :    258    341     75    215 
   219 :    323    342    104    186 
   220 :    103    343    183    244 
   221 :    267    183    343    322 
   222 :    322    343    103    187 
   223 :    344    318     73    148 
   224 :    346     60     59    307 
   225 :     61     60    346    308 
   226 :    332    286    153    171 
   227 :    256     74    333    146 
   228 :    333     74    280    152 
   229 :     29    285    328     30 
   230 :     76     78    335    262 
   231 :    345    256    146    275 
   232 :    263    256    345    140 
   233 :    347    255    145    274 
   234 :    264    255    347    139 
   235 :    346    307    322    187 
   236 :    321    308    346    187 
   237 :    336    119     44     43 
   238 :    119    336    174    204 
   239 :    334    120     10      9 
   240 :    120    334    173    203 
   241 :    152    280    344    148 
   242 :    117    292    169    162 
   243 :    310    292    117    208 
   244 :    118    290    168    161 
   245 :    301    290    118    212 
   246 :    328    293    143    286 
   247 :    293    328    285    281 
   248 :    347    185    245    139 
   249 :    185    347    274     97 
   250 :    345    184    244    140 
   251 :    184    345    275     98 
   252 :    330    267    322    307 
   253 :    323    329    268    342 
   254 :     81    232    110    235 
   255 :    226    167    232     81 
   256 :    104    339    337    186 
   257 :    269    281    337    339 
   258 :    150    311    341    258 
   259 :    149    312    282    257 
   260 :    338    282    312    136 
   261 :     36     35    224    121 
   262 :     36    121     86     37 
   263 :    329    284    294    268 
   264 :    330    283    295    267 
   265 :    134    241    239     83 
   266 :    239    200    234     83 
   267 :    135    242    238     84 
   268 :    238    199    235     84 
   269 :    318     77    260    310 
   270 :    344    280     77    318 
   271 :     77    282    338    260 
   272 :    245    348    182    302 
   273 :    272    349    313    164 
   274 :    254    349    272    178 
   275 :    273    350    314    163 
   276 :    283    250    351    295 
   277 :    294    352    142     91 
   278 :    284    251    352    294 
   279 :    182    348    342    268 
   280 :    348    339    104    342 
   281 :    185    339    348    245 
   282 :    137    298    262    335 
   283 :    262    298    301    278 
   284 :    290    301    298    100 
   285 :    292    297     99    179 
   286 :    136    297    260    338 
   287 :    297    292    310    260 
   288 :    341    335     78     75 
   289 :    335    341    311    137 
   290 :     28    353    285     29 
   291 :    281    285    353    337 
   292 :    356    250     56     55 
   293 :    357    251     22     21 
   294 :    354    357    253    261 
   295 :    186     26     25    323 
   296 :     25     24    329    323 
   297 :     54    349    356     55 
   298 :     53    313    349     54 
   299 :    356    349    254    355 
   300 :     20    350    357     21 
   301 :     19    314    350     20 
   302 :    253    357    350    273 
   303 :    326    317    211    101 
   304 :    144    358    291     93 
   305 :    317    359     66     65 
   306 :     93    291    360     98 
   307 :    250    356    355    351 
   308 :    351    355    141    295 
   309 :    259    141    355    254 
   310 :    251    357    354    352 
   311 :    354    261    142    352 
